venue_id,venue_url,venue_name,venue_city,venue_state,venue_country,num_performances
1500,/venue:royal-manor-north-north-brunswick-nj,Royal Manor North,North Brunswick,NJ,USA,1
1501,/venue:royal-poinciana-chapel-palm-beach-fl,Royal Poinciana Chapel,Palm Beach,FL,USA,1
1502,/venue:rp-funding-center-lakeland-fl,RP Funding Center,Lakeland,FL,USA,0
1503,/venue:rpi-field-house-troy-ny,RPI Field House,Troy,NY,USA,1
1504,/venue:rubber-club-los-angeles-ca,Rubber Club,Los Angeles,CA,USA,2
1505,/venue:rudi-sedlmayer-halle-munich-germany,Rudi-Sedlmayer-Halle,Munich,,Germany,1
1506,/venue:ruoff-home-mortgage-music-center-noblesville-in,Ruoff Home Mortgage Music Center,Noblesville,IN,USA,0
1507,/venue:rupp-arena-lexington-ky,Rupp Arena,Lexington,KY,USA,5
1508,/venue:rutgers-gym-new-brunswick-nj,Rutgers Gym,New Brunswick,NJ,USA,1
1509,/venue:rutgers-university-new-brunswick-nj,Rutgers University,New Brunswick,NJ,USA,0
1510,/venue:ryerson-polytechnical-institute-toronto-on,Ryerson Polytechnical Institute,Toronto,ON,Canada,0
1511,/venue:ryerson-theatre-toronto-on,Ryerson Theatre,Toronto,ON,Canada,0
1512,/venue:ryerson-university-toronto-on,Ryerson University,Toronto,ON,Canada,0
1513,/venue:ryman-auditorium-nashville-tn,Ryman Auditorium,Nashville,TN,USA,1
1514,/venue:saban-theatre-los-angeles-ca,Saban Theatre,Los Angeles,CA,USA,1
1515,/venue:saddlerock-ranch-malibu-ca,Saddlerock Ranch,Malibu,CA,USA,1
1516,/venue:saenger-performing-arts-center-new-orleans-la,Saenger Performing Arts Center,New Orleans,LA,USA,1
1517,/venue:saenger-theatre-new-orleans-la,Saenger Theatre,New Orleans,LA,USA,1
1518,/venue:saint-asbury-park-nj,The Saint,Asbury Park,NJ,USA,0
1519,/venue:saint-vincent-college-latrobe-pa,Saint Vincent College,Latrobe,PA,USA,0
1520,/venue:sala-kongresowa-warsaw-poland,Sala Kongresowa,Warsaw,,Poland,2
1521,/venue:salle-erasme-strasbourg-france,Salle Erasme,Strasbourg,,France,1
1522,/venue:salle-wilfrid-pelletier-montreal-qc,Salle Wilfrid-Pelletier,Montreal,QC,Canada,1
1523,/venue:sam-houston-coliseum-houston-tx,Sam Houston Coliseum,Houston,TX,USA,1
1524,/venue:samson-stages-brooklyn-ny,Samson Stages,Brooklyn,NY,USA,0
1525,/venue:samuel-goldwyn-studio-los-angeles-ca,Samuel Goldwyn Studio,Los Angeles,CA,USA,0
1526,/venue:san-siro-milan-italy,San Siro,Milan,,Italy,0
1527,/venue:sandy-s-beverly-ma,Sandy's,Beverly,MA,USA,1
1528,/venue:santa-clara-county-fairgrounds-san-jose-ca,Santa Clara County Fairgrounds,San Jose,CA,USA,0
1529,/venue:sap-arena-mannheim-germany,SAP Arena,Mannheim,,Germany,1
1530,/venue:sap-center-san-jose-ca,SAP Center,San Jose,CA,USA,0
1531,/venue:sas-arena-herning-denmark,SAS Arena,Herning,,Denmark,0
1532,/venue:satellite-lounge-cookstown-nj,Satellite Lounge,Cookstown,NJ,USA,1
1533,/venue:savvis-center-st-louis-mo,Savvis Center,St. Louis,MO,USA,1
1534,/venue:sbc-park-san-francisco-ca,SBC Park,San Francisco,CA,USA,0
1535,/venue:scaffidi-gymnasium-lewiston-ny,Scaffidi Gymnasium,Lewiston,NY,USA,0
1536,/venue:scandinavium-gothenburg-sweden,Scandinavium,Gothenburg,,Sweden,2
1537,/venue:schaefer-stadium-foxborough-ma,Schaefer Stadium,Foxborough,MA,USA,0
1538,/venue:schenley-park-pittsburgh-pa,Schenley Park,Pittsburgh,PA,USA,0
1539,/venue:school-rumson-nj,School,Rumson,NJ,USA,0
1540,/venue:schottenstein-center-columbus-oh,Schottenstein Center,Columbus,OH,USA,1
1541,/venue:scope-norfolk-va,Norfolk Scope,Norfolk,VA,USA,1
1542,/venue:scotiabank-arena-toronto-on,Scotiabank Arena,Toronto,ON,Canada,2
1543,/venue:scotiabank-place-ottawa-on,Scotiabank Place,Ottawa,ON,Canada,2
1544,/venue:scotiabank-saddledome-calgary-ab,Scotiabank Saddledome,Calgary,AB,Canada,1
1545,/venue:scott-amphitheater-swarthmore-pa,Scott Amphitheater,Swarthmore,PA,USA,1
1546,/venue:scottrade-center-st-louis-mo,Scottrade Center,St. Louis,MO,USA,2
1547,/venue:scullville-studios-egg-harbor-township-nj,Scullville Studios,Egg Harbor Township,NJ,USA,0
1548,/venue:seaclose-park-isle-of-wight-england,Seaclose Park,Isle Of Wight,,England,1
1549,/venue:sec-centre-glasgow-scotland,SEC Centre,Glasgow,,Scotland,0
1550,/venue:secc-glasgow-scotland,SECC,Glasgow,,Scotland,2
1551,/venue:secu-arena-towson-md,SECU Arena,Towson,MD,USA,0
1552,/venue:see-n-surf-club-sea-bright-nj,See 'N' Surf Club,Sea Bright,NJ,USA,2
1553,/venue:seminole-hard-rock-hotel-and-casino-hollywood-fl,Seminole Hard Rock Hotel & Casino,Hollywood,FL,USA,0
1554,/venue:seneca-college-toronto-on,Seneca College,Toronto,ON,Canada,0
1555,/venue:seneca-field-house-toronto-on,Seneca Field House,Toronto,ON,Canada,1
1556,/venue:sesquicentennial-stadium-philadelphia-pa,Sesquicentennial Stadium,Philadelphia,PA,USA,0
1557,/venue:seton-hall-university-south-orange-nj,Seton Hall University,South Orange,NJ,USA,0
1558,/venue:severance-hall-cleveland-oh,Severance Hall,Cleveland,OH,USA,1
1559,/venue:shaboo-willimantic-ct,Shaboo,Willimantic,CT,USA,0
1560,/venue:shady-grove-music-fair-gaithersburg-md,Shady Grove Music Fair,Gaithersburg,MD,USA,1
1561,/venue:shakedown-studios-new-york-city-ny,Shakedown Studios,New York City,NY,USA,0
1562,/venue:shea-s-performing-arts-center-buffalo-ny,Shea's Performing Arts Center,Buffalo,NY,USA,1
1563,/venue:shea-s-theatre-buffalo-ny,Shea's Buffalo,Buffalo,NY,USA,1
1564,/venue:shea-stadium-new-york-city-ny,Shea Stadium,New York City,NY,USA,3
1565,/venue:shepherds-bush-empire-london-england,Shepherd's Bush Empire,London,,England,1
1566,/venue:shipbottom-lounge-point-pleasant-beach-nj,The Shipbottom Lounge,Point Pleasant Beach,NJ,USA,3
1567,/venue:shoprite-freehold-nj,ShopRite Of Freehold,Freehold,NJ,USA,1
1568,/venue:shorefire-studios-long-branch-nj,Shorefire Studios,Long Branch,NJ,USA,0
1569,/venue:shoreline-amphitheatre-mountain-view-ca,Shoreline Amphitheatre,Mountain View,CA,USA,6
1570,/venue:showgrounds-bridgehampton-ny,Bridgehampton Showgrounds,Bridgehampton,NY,USA,0
1571,/venue:showgrounds-melbourne-australia,Melbourne Showgrounds,Melbourne,,Australia,2
1572,/venue:shrine-auditorium-los-angeles-ca,Shrine Auditorium,Los Angeles,CA,USA,5
1573,/venue:sigma-sound-studios-new-york-city-ny,Sigma Sound Studios,New York City,NY,USA,0
1574,/venue:sigma-sound-studios-philadelphia-pa,Sigma Sound Studios,Philadelphia,PA,USA,0
1575,/venue:silverdome-pontiac-mi,Pontiac Silverdome,Pontiac,MI,USA,1
1576,/venue:simmons-bank-arena-little-rock-ar,Simmons Bank Arena,Little Rock,AR,USA,0
1577,/venue:sir-stage-37-new-york-city-ny,SIR Stage 37,New York City,NY,USA,1
1578,/venue:sir-studios-new-york-city-ny,SIR Studios,New York City,NY,USA,3
1579,/venue:siriusxm-studio-new-york-city-ny,SiriusXM Studio,New York City,NY,USA,1
1580,/venue:siu-arena-carbondale-il,SIU Arena,Carbondale,IL,USA,2
1581,/venue:skydome-toronto-on,SkyDome,Toronto,ON,Canada,3
1582,/venue:skyreach-centre-edmonton-ab,Skyreach Centre,Edmonton,AB,Canada,1
1583,/venue:sleep-train-arena-sacramento-ca,Sleep Train Arena,Sacramento,CA,USA,0
1584,/venue:sleep-train-pavilion-concord-ca,Sleep Train Pavilion,Concord,CA,USA,1
1585,/venue:smith-s-opera-house-geneva-ny,Smith's Opera House,Geneva,NY,USA,0
1586,/venue:smoothie-king-center-new-orleans-la,Smoothie King Center,New Orleans,LA,USA,0
1587,/venue:snet-oakdale-theatre-wallingford-ct,SNET Oakdale Theatre,Wallingford,CT,USA,0
1588,/venue:soldier-field-chicago-il,Soldier Field,Chicago,IL,USA,1
1589,/venue:soldiers-sailors-memorial-auditorium-chattanooga-tn,Soldiers & Sailors Memorial Auditorium,Chattanooga,TN,USA,1
1590,/venue:soldiers-sailors-memorial-hall-museum-pittsburgh-pa,Soldiers & Sailors Memorial Hall & Museum,Pittsburgh,PA,USA,7
1591,/venue:sommet-center-nashville-tn,Sommet Center,Nashville,TN,USA,2
1592,/venue:sonny-s-southern-cuisine-asbury-park-nj,Sonny's Southern Cuisine,Asbury Park,NJ,USA,2
1593,/venue:sony-music-building-los-angeles-ca,Sony Music Building,Los Angeles,CA,USA,0
1594,/venue:sony-music-studios-new-york-city-ny,Sony Music Studios,New York City,NY,USA,3
1595,/venue:sotheby-s-new-york-city-ny,Sotheby's,New York City,NY,USA,0
1596,/venue:soundstage-new-york-city-ny,Soundstage Studio,New York City,NY,USA,0
1597,/venue:soundworks-west-los-angeles-ca,Soundworks West,Los Angeles,CA,USA,0
1598,/venue:south-oval-columbus-oh,South Oval,Columbus,OH,USA,1
1599,/venue:southern-illinois-university-carbondale-il,Southern Illinois University,Carbondale,IL,USA,0
1600,/venue:sovereign-bank-arena-trenton-nj,Sovereign Bank Arena,Trenton,NJ,USA,2
1601,/venue:spac-saratoga-springs-ny,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3
1602,/venue:spaulding-auditorium-hanover-nh,Spaulding Auditorium,Hanover,NH,USA,2
1603,/venue:special-events-center-austin-tx,Special Events Center,Austin,TX,USA,2
1604,/venue:spectrum-center-charlotte-nc,Spectrum Center,Charlotte,NC,USA,0
1605,/venue:spectrum-philadelphia-pa,Spectrum,Philadelphia,PA,USA,27
1606,/venue:spektrum-oslo-norway,Oslo Spektrum,Oslo,,Norway,4
1607,/venue:sportatorium-dallas-tx,Sportatorium,Dallas,TX,USA,0
1608,/venue:sportpaleis-ahoy-rotterdam-netherlands,Sportpaleis Ahoy,Rotterdam,,The Netherlands,7
1609,/venue:sportpaleis-antwerp-belgium,Sportpaleis,Antwerp,,Belgium,3
1610,/venue:sports-arena-san-diego-ca,San Diego Sports Arena,San Diego,CA,USA,3
1611,/venue:sports-arena-toledo-oh,Sports Arena,Toledo,OH,USA,2
1612,/venue:sports-authority-field-at-mile-high-denver-co,Sports Authority Field At Mile High,Denver,CO,USA,0
1613,/venue:sportspark-gentofte-denmark,Gentofte Sportspark,Gentofte,,Denmark,0
1614,/venue:springsteen-residence-belmont-ca,Springsteen Residence,Belmont,CA,USA,1
1615,/venue:springsteen-residence-beverly-hills-ca,Springsteen Residence,Beverly Hills,CA,USA,0
1616,/venue:springsteen-residence-colts-neck-nj,Springsteen Residence,Colts Neck,NJ,USA,8
1617,/venue:springsteen-residence-freehold-nj,Springsteen Residence,Freehold,NJ,USA,0
1618,/venue:springsteen-residence-holmdel-nj,Springsteen Residence,Holmdel,NJ,USA,0
1619,/venue:springsteen-residence-long-branch-nj,Springsteen Residence,Long Branch,NJ,USA,0
1620,/venue:springsteen-residence-los-angeles-ca,Springsteen Residence,Los Angeles,CA,USA,0
1621,/venue:springsteen-residence-new-york-city-ny,Springsteen Residence,New York City,NY,USA,0
1622,/venue:springsteen-residence-rumson-nj,Springsteen Residence,Rumson,NJ,USA,2
1623,/venue:springsteen-residence-san-mateo-ca,Springsteen Residence,San Mateo,CA,USA,0
1624,/venue:springsteen-residence-swimming-river-reservoir-nj,Springsteen Residence,Swimming River Reservoir,NJ,USA,1
1625,/venue:springsteen-residence-wellington-fl,Springsteen Residence,Wellington,FL,USA,0
1626,/venue:sprint-center-kansas-city-mo,Sprint Center,Kansas City,MO,USA,3
1627,/venue:sprint-pavilion-charlottesville-va,Sprint Pavilion,Charlottesville,VA,USA,0
1628,/venue:spur-studios-austin-tx,Spur Studios,Austin,TX,USA,0
1629,/venue:sse-arena-belfast-northern-ireland,SSE Arena,Belfast,,Northern Ireland,0
1630,/venue:st-bartholomew-s-church-new-york-city-ny,St. Bartholomew's Episcopal Church,New York City,NY,USA,1
1631,/venue:st-charles-streetcar-line-new-orleans-la,St. Charles Streetcar Line,New Orleans,LA,USA,0
1632,/venue:st-jakob-stadion-basel-switzerland,St. Jakob Stadion,Basel,,Switzerland,1
1633,/venue:st-james-park-newcastle-england,St. James' Park,Newcastle,,England,2
1634,/venue:st-james-theatre-new-york-city-ny,St. James Theatre,New York City,NY,USA,32
1635,/venue:st-jerome-school-long-branch-nj,St. Jerome School,Long Branch,NJ,USA,1
1636,/venue:st-joseph-high-school-metuchen-nj,St. Joseph High School,Metuchen,NJ,USA,1
1637,/venue:st-joseph-s-school-keyport-nj,St. Joseph's School,Keyport,NJ,USA,0
1638,/venue:st-mary-s-hall-auditorium-theatre-villanova-pa,St. Mary's Hall Auditorium Theatre,Villanova,PA,USA,1
1639,/venue:st-pete-times-forum-tampa-fl,St. Pete Times Forum,Tampa,FL,USA,2
1640,/venue:st-peter-s-church-new-york-city-ny,St. Peter's Church,New York City,NY,USA,1
1641,/venue:st-rose-of-lima-church-freehold-nj,St. Rose Of Lima Church,Freehold,NJ,USA,0
1642,/venue:st-rose-of-lima-school-freehold-nj,St. Rose Of Lima School,Freehold,NJ,USA,6
1643,/venue:stade-colombes-france,Stade De Colombes,Colombes,,France,0
1644,/venue:stade-de-france-saint-denis-france,Stade De France,Saint-Denis,,France,2
1645,/venue:stade-de-geneve-geneva-switzerland,Stade De Genève,Geneva,,Switzerland,1
1646,/venue:stade-de-servette-geneva-switzerland,Stade De Servette,Geneva,,Switzerland,0
1647,/venue:stade-de-suisse-bern-switzerland,Stade De Suisse,Bern,,Switzerland,1
1648,/venue:stade-du-matin-colombes-france,Stade Du Matin,Colombes,,France,0
1649,/venue:stade-felix-houphouet-boigny-abidjan-ivory-coast,Stade Félix Houphouët-Boigny,Abidjan,,Ivory Coast,1
1650,/venue:stade-geo-andre-abidjan-ivory-coast,Stade Géo André,Abidjan,,Ivory Coast,0
1651,/venue:stade-geoffroy-guichard-saint-etienne-france,Stade Geoffroy-Guichard,Saint-Étienne,,France,1
1652,/venue:stade-olympique-colombes-france,Stade Olympique De Colombes,Colombes,,France,0
1653,/venue:stade-olympique-yves-du-manoir-colombes-france,Stade Olympique Yves-Du-Manoir,Colombes,,France,0
1654,/venue:stade-richter-montpellier-france,Stade Richter,Montpellier,,France,1
1655,/venue:stadio-artemio-franchi-florence-italy,Stadio Artemio Franchi,Florence,,Italy,2
1656,/venue:stadio-comunale-turin-italy,Stadio Comunale,Turin,,Italy,3
1657,/venue:stadio-del-tennis-rome-italy,Stadio Del Tennis,Rome,,Italy,0
1658,/venue:stadio-euganeo-padua-italy,Stadio Euganeo,Padua,,Italy,1
1659,/venue:stadio-flaminio-rome-italy,Stadio Flaminio,Rome,,Italy,3
1660,/venue:stadio-friuli-udine-italy,Stadio Friuli,Udine,,Italy,1
1661,/venue:stadio-giuseppe-meazza-milan-italy,Stadio Giuseppe Meazza,Milan,,Italy,7
1662,/venue:stadio-luigi-ferraris-genoa-italy,Stadio Luigi Ferraris,Genoa,,Italy,1
1663,/venue:stadio-marc-antonio-bentegodi-verona-italy,Stadio Marc'Antonio Bentegodi,Verona,,Italy,1
1664,/venue:stadio-municipale-turin-italy,Stadio Municipale,Turin,,Italy,0
1665,/venue:stadio-nereo-rocco-trieste-italy,Stadio Nereo Rocco,Trieste,,Italy,1
1666,/venue:stadio-olimpico-rome-italy,Stadio Olimpico,Rome,,Italy,1
1667,/venue:stadio-olimpico-turin-italy,Stadio Olimpico,Turin,,Italy,1
1668,/venue:stadion-am-bieberer-berg-offenbach-germany,Stadion Am Bieberer Berg,Offenbach,,Germany,1
1669,/venue:stadion-feijenoord-rotterdam-netherlands,Stadion Feijenoord,Rotterdam,,The Netherlands,6
1670,/venue:stadion-gentofte-denmark,Gentofte Stadion,Gentofte,,Denmark,1
1671,/venue:stadium-cleveland-oh,Cleveland Stadium,Cleveland,OH,USA,0
1672,/venue:stadium-of-light-sunderland-england,Stadium Of Light,Sunderland,,England,1
1673,/venue:stambaugh-auditorium-youngstown-oh,Stambaugh Auditorium,Youngstown,OH,USA,1
1674,/venue:stanhope-arms-london-england,The Stanhope Arms,London,,England,1
1675,/venue:stanley-theatre-pittsburgh-pa,Stanley Theatre,Pittsburgh,PA,USA,4
1676,/venue:staples-center-los-angeles-ca,Staples Center,Los Angeles,CA,USA,7
1677,/venue:starland-ballroom-sayreville-nj,Starland Ballroom,Sayreville,NJ,USA,1
1678,/venue:state-coliseum-seattle-wa,Washington State Coliseum,Seattle,WA,USA,0
1679,/venue:state-college-glassboro-nj,Glassboro State College,Glassboro,NJ,USA,0
1680,/venue:state-college-kutztown-pa,Kutztown State College,Kutztown,PA,USA,0
1681,/venue:state-college-salem-ma,Salem State College,Salem,MA,USA,0
1682,/venue:state-college-west-chester-pa,West Chester State College,West Chester,PA,USA,0
1683,/venue:state-fairgrounds-sedalia-mo,Missouri State Fairgrounds,Sedalia,MO,USA,0
1684,/venue:state-farm-arena-atlanta-ga,State Farm Arena,Atlanta,GA,USA,1
1685,/venue:state-hospital-marlboro-nj,Marlboro State Hospital,Marlboro,NJ,USA,1
1686,/venue:state-theatre-new-brunswick-nj,State Theatre,New Brunswick,NJ,USA,3
1687,/venue:state-university-ames-ia,Iowa State University,Ames,IA,USA,0
1688,/venue:state-university-cleveland-oh,Cleveland State University,Cleveland,OH,USA,0
1689,/venue:state-university-columbus-oh,Ohio State University,Columbus,OH,USA,1
1690,/venue:state-university-east-lansing-mi,Michigan State University,East Lansing,MI,USA,0
1691,/venue:state-university-fargo-nd,North Dakota State University,Fargo,ND,USA,0
1692,/venue:state-university-kent-oh,Kent State University,Kent,OH,USA,0
1693,/venue:state-university-mankato-mn,Minnesota State University,Mankato,MN,USA,0
1694,/venue:state-university-montclair-nj,Montclair State University,Montclair,NJ,USA,0
1695,/venue:state-university-normal-il,Illinois State University,Normal,IL,USA,0
1696,/venue:state-university-of-new-york-oneonta-ny,State University Of New York,Oneonta,NY,USA,0
1697,/venue:state-university-oswego-ny,State University Of New York,Oswego,NY,USA,0
1698,/venue:state-university-plattsburgh-ny,Plattsburgh State University,Plattsburgh,NY,USA,0
1699,/venue:state-university-salem-ma,Salem State University,Salem,MA,USA,0
1700,/venue:state-university-san-jose-ca,San José State University,San José,CA,USA,0
1701,/venue:state-university-starkville-ms,Mississippi State University,Starkville,MS,USA,0
1702,/venue:state-university-stony-brook-ny,Stony Brook University,Stony Brook,NY,USA,0
1703,/venue:state-university-tallahassee-fl,Florida State University,Tallahassee,FL,USA,0
1704,/venue:state-university-towson-md,Towson State University,Towson,MD,USA,0
1705,/venue:state-university-university-park-pa,Penn State University,University Park,PA,USA,0
1706,/venue:statefarm-center-champaign-il,StateFarm Center,Champaign,IL,USA,0
1707,/venue:steel-pier-atlantic-city-nj,Steel Pier,Atlantic City,NJ,USA,0
1708,/venue:stifel-theatre-st-louis-mo,Stifel Theatre,St. Louis,MO,USA,0
1709,/venue:stockholms-stadion-stockholm-sweden,Stockholms Stadion,Stockholm,,Sweden,8
1710,/venue:stone-balloon-newark-de,The Stone Balloon,Newark,DE,USA,1
1711,/venue:stone-hill-farm-colts-neck-nj,Stone Hill Farm,Colts Neck,NJ,USA,4
1712,/venue:stone-hill-studio-colts-neck-nj,Stone Hill Studio,Colts Neck,NJ,USA,0
1713,/venue:stone-pony-asbury-park-nj,The Stone Pony,Asbury Park,NJ,USA,98
1714,/venue:stone-san-francisco-ca,The Stone,San Francisco,CA,USA,1
1715,/venue:string-factory-richmond-va,The String Factory,Richmond,VA,USA,2
1716,/venue:stroget-copenhagen-denmark,Strøget,Copenhagen,,Denmark,1
1717,/venue:student-center-ballroom-kent-oh,Student Center Ballroom,Kent,OH,USA,1
1718,/venue:student-center-ballroom-lexington-ky,Student Center Ballroom,Lexington,KY,USA,1
1719,/venue:student-center-lewiston-ny,Student Center,Lewiston,NY,USA,1
1720,/venue:student-center-new-brunswick-nj,College Avenue Student Center,New Brunswick,NJ,USA,1
1721,/venue:student-center-union-nj,Student Center,Union,NJ,USA,2
1722,/venue:student-prince-asbury-park-nj,The Student Prince,Asbury Park,NJ,USA,60
1723,/venue:student-union-auditorium-toledo-oh,Student Union Auditorium,Toledo,OH,USA,0
1724,/venue:student-union-building-teaneck-nj,Student Union Building,Teaneck,NJ,USA,1
1725,/venue:studios-burbank-ca,Burbank Studios,Burbank,CA,USA,0
1726,/venue:studios-rive-gauche-paris-france,Studios Rive Gauche,Paris,,France,0
1727,/venue:sud-de-france-arena-montpellier-france,Sud De France Arena,Montpellier,,France,0
1728,/venue:sudweststadion-ludwigshafen-germany,Südweststadion,Ludwigshafen,,Germany,1
1729,/venue:sullivan-stadium-foxborough-ma,Sullivan Stadium,Foxborough,MA,USA,0
1730,/venue:summit-houston-tx,The Summit,Houston,TX,USA,7
1731,/venue:sumner-residence-malibu-ca,Sumner Residence,Malibu,CA,USA,1
1732,/venue:sun-national-bank-center-trenton-nj,Sun National Bank Center,Trenton,NJ,USA,1
1733,/venue:sundance-saloon-calabasas-ca,Sundance Saloon,Calabasas,CA,USA,1
1734,/venue:sunset-las-palmas-studios-los-angeles-ca,Sunset Las Palmas Studios,Los Angeles,CA,USA,0
1735,/venue:sunshine-in-asbury-park-nj,Sunshine In,Asbury Park,NJ,USA,14
1736,/venue:super-dome-sydney-australia,Sydney Super Dome,Sydney,,Australia,0
1737,/venue:surf-n-see-club-sea-bright-nj,Surf 'N' See Club,Sea Bright,NJ,USA,5
1738,/venue:susquehanna-bank-center-camden-nj,Susquehanna Bank Center,Camden,NJ,USA,0
1739,/venue:sydney-goldstein-theater-san-francisco-ca,Sydney Goldstein Theater,San Francisco,CA,USA,0
1740,/venue:symphony-hall-birmingham-england,Symphony Hall,Birmingham,,England,1
1741,/venue:symphony-hall-salt-lake-city-ut,Symphony Hall,Salt Lake City,UT,USA,0
1742,/venue:synaxis-asbury-park-nj,Synaxis,Asbury Park,NJ,USA,0
1743,/venue:synot-tip-arena-prague-czech-republic,Synot Tip Arena,Prague,,Czech Republic,1
1744,/venue:syria-mosque-pittsburgh-pa,Syria Mosque,Pittsburgh,PA,USA,3
1745,/venue:t-bird-s-cafe-asbury-park-nj,T-Bird's Cafe,Asbury Park,NJ,USA,1
1746,/venue:t-mobile-center-kansas-city-mo,T-Mobile Center,Kansas City,MO,USA,1
1747,/venue:talking-stick-resort-arena-phoenix-az,Talking Stick Resort Arena,Phoenix,AZ,USA,1
1748,/venue:tampa-bay-times-forum-tampa-fl,Tampa Bay Times Forum,Tampa,FL,USA,1
1749,/venue:tampereen-stadion-tampere-finland,Tampereen Stadion,Tampere,,Finland,0
1750,/venue:tanglewood-lenox-ma,Tanglewood,Lenox,MA,USA,0
1751,/venue:target-center-minneapolis-mn,Target Center,Minneapolis,MN,USA,3
1752,/venue:tattered-cover-bookstore-denver-co,Tattered Cover Bookstore,Denver,CO,USA,0
1753,/venue:tcf-center-detroit-mi,TCF Center,Detroit,MI,USA,0
1754,/venue:td-banknorth-garden-boston-ma,TD Banknorth Garden,Boston,MA,USA,6
1755,/venue:td-garden-boston-ma,TD Garden,Boston,MA,USA,3
1756,/venue:td-place-arena-ottawa-on,TD Place Arena,Ottawa,ON,Canada,0
1757,/venue:td-waterhouse-centre-orlando-fl,TD Waterhouse Centre,Orlando,FL,USA,2
1758,/venue:teatre-musical-barcelona-spain,Barcelona Teatre Musical - Palau dels Esports,Barcelona,,Spain,0
1759,/venue:teatro-ariston-sanremo-italy,Teatro Ariston,Sanremo,,Italy,1
1760,/venue:teatro-augusteo-naples-italy,Teatro Augusteo,Naples,,Italy,1
1761,/venue:teatro-carlo-felice-genoa-italy,Teatro Carlo Felice,Genoa,,Italy,1
1762,/venue:teatro-pagliano-florence-italy,Teatro Pagliano,Florence,,Italy,0
1763,/venue:teatro-real-madrid-spain,Teatro Real,Madrid,,Spain,0
1764,/venue:teatro-smeraldo-milan-italy,Teatro Smeraldo,Milan,,Italy,1
1765,/venue:teatro-tivoli-barcelona-spain,Teatro Tívoli,Barcelona,,Spain,2
1766,/venue:teatro-verdi-florence-italy,Teatro Verdi,Florence,,Italy,1
1767,/venue:tech-university-blacksburg-va,Virginia Tech University,Blacksburg,VA,USA,0
1768,/venue:technological-university-houghton-mi,Michigan Technological University,Houghton,MI,USA,0
1769,/venue:ted-constant-convocation-center-norfolk-va,Ted Constant Convocation Center,Norfolk,VA,USA,1
1770,/venue:teendezvous-new-shrewsbury-nj,Le Teendezvous,New Shrewsbury,NJ,USA,19
1771,/venue:telegraph-hill-studio-holmdel-nj,Telegraph Hill Studio,Holmdel,NJ,USA,1
1772,/venue:telenor-arena-oslo-norway,Telenor Arena,Oslo,,Norway,2
1773,/venue:television-centre-london-england,Television Centre,London,,England,0
1774,/venue:telia-parken-copenhagen-denmark,Telia Parken,Copenhagen,,Denmark,1
1775,/venue:telstra-dome-melbourne-australia,Telstra Dome,Melbourne,,Australia,1
1776,/venue:texas-showplace-grand-prairie-tx,Texas Showplace,Grand Prairie,TX,USA,0
1777,/venue:theater-at-msg-new-york-city-ny,The Theater At Madison Square Garden,New York City,NY,USA,4
1778,/venue:theater-detroit-mi,Michigan Theater,Detroit,MI,USA,0
1779,/venue:theater-of-the-clouds-portland-or,Theater Of The Clouds,Portland,OR,USA,1
1780,/venue:theatre-columbus-oh,Ohio Theatre,Columbus,OH,USA,2
1781,/venue:theatre-geneva-ny,Geneva Theatre,Geneva,NY,USA,3
1782,/venue:theatre-maisonneuve-montreal-qc,Théâtre Maisonneuve,Montreal,QC,Canada,1
1783,/venue:theatre-marigny-paris-france,Théâtre Marigny,Paris,,France,0
1784,/venue:theatre-milwaukee-wi,Milwaukee Theatre,Milwaukee,WI,USA,0
1785,/venue:theatre-of-performing-arts-new-orleans-la,Theatre Of Performing Arts,New Orleans,LA,USA,1
1786,/venue:theatre-rosemont-il,Rosemont Theatre,Rosemont,IL,USA,2
1787,/venue:theatre-seattle-wa,Seattle Theatre,Seattle,WA,USA,0
1788,/venue:theatre-somerville-ma,Somerville Theatre,Somerville,MA,USA,2
1789,/venue:theatre-ventura-ca,Ventura Theatre,Ventura,CA,USA,1
1790,/venue:theatre-westbury-ny,Theatre at Westbury,Westbury,NY,USA,0
1791,/venue:thomas-mack-center-las-vegas-nv,Thomas & Mack Center,Las Vegas,NV,USA,1
1792,/venue:thomond-park-limerick-ireland,Thomond Park,Limerick,,Ireland,1
1793,/venue:three-rivers-stadium-pittsburgh-pa,Three Rivers Stadium,Pittsburgh,PA,USA,1
1794,/venue:thrill-hill-east-colts-neck-nj,Thrill Hill East,Colts Neck,NJ,USA,0
1795,/venue:thrill-hill-east-rumson-nj,Thrill Hill East,Rumson,NJ,USA,0
1796,/venue:thrill-hill-holmdel-nj,Thrill Hill,Holmdel,NJ,USA,0
1797,/venue:thrill-hill-recording-colts-neck-nj,Thrill Hill Recording,Colts Neck,NJ,USA,0
1798,/venue:thrill-hill-west-beverly-hills-ca,Thrill Hill West,Beverly Hills,CA,USA,2
1799,/venue:thrill-hill-west-los-angeles-ca,Thrill Hill West,Los Angeles,CA,USA,0
1800,/venue:thunderdome-st-petersburg-fl,ThunderDome,St. Petersburg,FL,USA,0
1801,/venue:tiger-arena-towson-md,Tiger Arena,Towson,MD,USA,0
1802,/venue:time-warner-cable-arena-charlotte-nc,Time Warner Cable Arena,Charlotte,NC,USA,2
1803,/venue:times-square-new-york-city-ny,Times Square,New York City,NY,USA,0
